ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Kubot L.,Mannarino A.,130.0,111.0,440.0,511.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.61,2.3,1.6,2.3,1.67,2.2,1.72,2.27,1.62,2.38,1.73,2.46,1.63,2.26
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Ferrer D.,Dodig I.,4.0,49.0,7220.0,888.0,6.0,7.0,7.0,6.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.33,3.4,1.35,3.15,1.33,3.4,1.37,3.43,1.33,3.5,1.4,3.95,1.33,3.31
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Verdasco F.,De Schepper K.,54.0,80.0,825.0,627.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,4.5,1.16,5.0,1.2,4.5,1.25,4.5,1.2,4.8,1.25,5.1,1.2,4.46
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Del Potro J.M.,Seppi A.,8.0,28.0,3960.0,1380.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.75,1.27,3.65,1.29,3.5,1.28,4.14,1.29,3.75,1.32,4.4,1.27,3.75
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Youzhny M.,2.0,26.0,8560.0,1415.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,7.5,1.04,11.0,1.08,11.0,1.05,11.0,1.09,12.55,1.06,9.67
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Tomic B.,6.0,59.0,4515.0,780.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.4,2.9,1.44,2.75,1.4,3.25,1.44,2.88,1.45,3.5,1.39,2.99
37,London,Wimbledon,2013-07-01,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Haas T.,1.0,13.0,11830.0,2425.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,6.5,1.1,7.0,1.14,7.05,1.1,7.5,1.15,7.5,1.11,6.49
37,London,Wimbledon,2013-07-03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Berdych T.,1.0,6.0,11830.0,4515.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.12,6.0,1.12,6.0,1.13,7.94,,,1.15,7.94,1.12,6.41
37,London,Wimbledon,2013-07-03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Del Potro J.M.,Ferrer D.,8.0,4.0,3960.0,7220.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.72,2.12,1.7,2.25,1.62,2.15,1.8,2.25,1.67,2.36,1.8,2.13,1.71
37,London,Wimbledon,2013-07-03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Verdasco F.,2.0,54.0,8560.0,825.0,4.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,1.07,9.0,1.08,7.5,1.08,8.0,1.09,9.6,1.08,8.0,1.1,10.5,1.08,8.39
37,London,Wimbledon,2013-07-03,Grand Slam,Outdoor,Grass,Quarterfinals,5,Janowicz J.,Kubot L.,22.0,130.0,1549.0,440.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.18,4.5,1.2,4.4,1.22,4.33,1.24,4.64,1.2,4.8,1.26,5.0,1.22,4.33
37,London,Wimbledon,2013-07-05,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Del Potro J.M.,1.0,8.0,11830.0,3960.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.16,5.0,1.12,6.0,1.14,5.5,1.16,6.6,1.14,6.0,1.2,6.6,1.14,5.62
37,London,Wimbledon,2013-07-05,Grand Slam,Outdoor,Grass,Semifinals,5,Murray A.,Janowicz J.,2.0,22.0,8560.0,1549.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.18,4.75,1.25,4.0,1.22,5.21,1.22,4.5,1.26,5.7,1.2,4.67
37,London,Wimbledon,2013-07-07,Grand Slam,Outdoor,Grass,The Final,5,Murray A.,Djokovic N.,2.0,1.0,8560.0,11830.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.5,1.57,2.3,1.6,2.38,1.57,2.49,1.63,2.38,1.62,2.64,1.67,2.4,1.58
38,Bastad,SkiStar Swedish Open,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Dimitrov G.,Ymer E.,29.0,1032.0,1330.0,8.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.02,19.0,1.01,11.5,1.02,11.0,1.02,20.52,1.01,15.0,1.03,24.05,1.02,15.04
38,Bastad,SkiStar Swedish Open,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Alund M.,Eriksson M.,112.0,510.0,512.0,61.0,7.0,5.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,1.15,5.0,1.12,5.5,1.23,4.67,1.17,5.0,1.24,5.75,1.16,4.98
38,Bastad,SkiStar Swedish Open,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Zeballos H.,74.0,54.0,690.0,837.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.5,1.53,2.38,1.49,2.8,1.5,2.5,1.53,2.9,1.48,2.61
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Hajek J.,73.0,122.0,691.0,479.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.2,1.57,2.25,1.68,2.3,1.62,2.25,1.69,2.4,1.62,2.24
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Stakhovsky S.,109.0,96.0,523.0,568.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,2.0,1.83,1.83,1.94,1.94,1.8,2.0,1.95,2.17,1.8,1.96
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Volandri F.,Zopp J.,101.0,202.0,552.0,238.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.42,3.09,1.4,2.88,1.5,3.15,1.43,2.76
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Kavcic B.,Copil M.,133.0,132.0,427.0,435.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.08,1.7,2.1,1.67,1.96,1.93,2.1,1.73,2.2,1.93,2.04,1.75
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Ramos A.,Reister J.,63.0,106.0,755.0,531.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.5,2.5,1.4,2.75,1.68,2.3,1.53,2.5,1.68,2.75,1.56,2.38
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Souza J.,52.0,119.0,845.0,482.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.7,1.29,3.5,1.26,4.25,1.33,3.25,1.33,5.1,1.25,3.84
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Laaksonen H.,Veic A.,216.0,181.0,217.0,265.0,5.0,7.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.72,1.95,1.8,2.38,1.53,2.1,1.81,1.9,1.9,2.38,1.9,1.99,1.78
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,De Bakker T.,Schwartzman D.,104.0,135.0,538.0,419.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2.08,1.7,2.0,1.73,2.09,1.81,2.1,1.73,2.16,1.83,2.04,1.74
38,Bastad,SkiStar Swedish Open,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Verdasco F.,Vinciguerra A.,35.0,572.0,1095.0,47.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.07,7.5,1.06,8.0,1.08,9.43,1.07,8.0,1.1,9.43,1.08,7.69
38,Bastad,SkiStar Swedish Open,2013-07-10,ATP250,Outdoor,Clay,2nd Round,3,Berlocq C.,Kavcic B.,74.0,133.0,690.0,427.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.29,4.05,1.25,3.75,1.29,4.33,1.24,3.88
38,Bastad,SkiStar Swedish Open,2013-07-10,ATP250,Outdoor,Clay,2nd Round,3,Dimitrov G.,Volandri F.,29.0,101.0,1330.0,552.0,2.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.33,3.25,1.4,3.22,1.33,3.25,1.4,3.3,1.35,3.09
38,Bastad,SkiStar Swedish Open,2013-07-10,ATP250,Outdoor,Clay,2nd Round,3,Ramos A.,Robredo T.,63.0,28.0,755.0,1365.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.5,1.5,2.75,1.4,2.67,1.54,2.88,1.4,3.23,1.54,2.75,1.43
38,Bastad,SkiStar Swedish Open,2013-07-10,ATP250,Outdoor,Clay,2nd Round,3,Monaco J.,Laaksonen H.,20.0,216.0,1740.0,217.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.08,7.0,1.1,6.5,1.09,9.16,1.08,7.0,1.13,9.16,1.08,7.62
38,Bastad,SkiStar Swedish Open,2013-07-11,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Struff J.L.,35.0,109.0,1095.0,523.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.17,4.5,1.23,4.77,1.2,4.5,1.25,5.0,1.2,4.44
38,Bastad,SkiStar Swedish Open,2013-07-11,ATP250,Outdoor,Clay,2nd Round,3,Berdych T.,Alund M.,6.0,112.0,4865.0,512.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,9.0,1.05,8.5,1.05,13.0,1.04,11.0,1.07,15.0,1.04,10.74
38,Bastad,SkiStar Swedish Open,2013-07-11,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Garcia-Lopez G.,16.0,73.0,2195.0,691.0,3.0,6.0,6.0,1.0,6.0,1.0,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.7,1.22,4.0,1.25,4.46,1.22,4.0,1.27,4.46,1.23,3.99
38,Bastad,SkiStar Swedish Open,2013-07-11,ATP250,Outdoor,Clay,2nd Round,3,De Bakker T.,Troicki V.,104.0,52.0,538.0,845.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.5,1.28,3.75,1.25,4.0,1.22,3.4,1.37,3.75,1.25,4.0,1.37,3.55,1.28
38,Bastad,SkiStar Swedish Open,2013-07-12,ATP250,Outdoor,Clay,Quarterfinals,3,Dimitrov G.,Monaco J.,29.0,20.0,1330.0,1740.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.6,1.45,2.62,1.44,2.54,1.6,2.75,1.44,2.75,1.6,2.53,1.5
38,Bastad,SkiStar Swedish Open,2013-07-12,ATP250,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Almagro N.,35.0,16.0,1095.0,2195.0,6.0,4.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.1,1.66,2,1.75,2.0,1.73,2.28,1.72,2.1,1.73,2.28,1.83,2.07,1.73
38,Bastad,SkiStar Swedish Open,2013-07-12,ATP250,Outdoor,Clay,Quarterfinals,3,Berlocq C.,Ramos A.,74.0,63.0,690.0,755.0,6.0,3.0,3.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,2.0,1.72,1.9,1.85,1.91,1.8,2.08,1.85,2.0,1.8,2.22,1.88,1.95,1.81
38,Bastad,SkiStar Swedish Open,2013-07-12,ATP250,Outdoor,Clay,Quarterfinals,3,De Bakker T.,Berdych T.,104.0,6.0,538.0,4865.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,10.0,1.06,7,1.08,7.0,1.08,11.5,1.07,7.5,1.08,11.5,1.1,8.55,1.07
38,Bastad,SkiStar Swedish Open,2013-07-13,ATP250,Outdoor,Clay,Semifinals,3,Verdasco F.,Dimitrov G.,35.0,29.0,1095.0,1330.0,7.0,6.0,5.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.72,2.1,1.65,2.15,1.57,2.25,1.83,2.11,1.67,2.2,1.83,2.25,1.69,2.13
38,Bastad,SkiStar Swedish Open,2013-07-13,ATP250,Outdoor,Clay,Semifinals,3,Berlocq C.,De Bakker T.,74.0,104.0,690.0,538.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.65,1.4,2.75,1.41,3.24,1.44,2.75,1.46,3.35,1.41,2.84
38,Bastad,SkiStar Swedish Open,2013-07-14,ATP250,Outdoor,Clay,The Final,3,Berlocq C.,Verdasco F.,74.0,35.0,690.0,1095.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.75,1.4,3.0,1.4,2.82,1.5,3.5,1.29,3.55,1.5,3.0,1.37
39,Newport,Hall of Fame Championships,2013-07-08,ATP250,Outdoor,Grass,1st Round,3,Przysiezny M.,Kozlov S.,113.0,1472.0,510.0,2.0,6.0,3.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.1,7.0,1.13,5.5,1.11,6.0,1.13,7.35,1.14,5.5,1.15,8.0,1.12,6.09
39,Newport,Hall of Fame Championships,2013-07-08,ATP250,Outdoor,Grass,1st Round,3,Isner J.,Harrison R.,19.0,110.0,1770.0,521.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.53,2.67,1.44,2.75,1.56,3.2,1.46,2.66
39,Newport,Hall of Fame Championships,2013-07-08,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Blake J.,75.0,85.0,683.0,618.0,6.0,4.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.1,1.66,2.15,1.65,2.1,1.67,1.98,1.91,2.2,1.67,2.2,1.91,2.05,1.74
39,Newport,Hall of Fame Championships,2013-07-08,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Levine J.,148.0,123.0,374.0,478.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.0,1.22,3.7,1.25,3.75,1.25,4.44,1.24,3.5,1.29,4.44,1.3,3.79,1.25
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Pospisil V.,Kudla D.,93.0,90.0,581.0,592.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.15,1.65,2.1,1.67,2.3,1.68,2.1,1.73,2.45,1.75,2.19,1.65
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Sock J.,Matosevic M.,84.0,72.0,628.0,701.0,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.66,2.1,1.65,2.15,1.8,1.91,1.78,2.14,1.8,2.0,1.83,2.2,1.73,2.06
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Sijsling I.,Viola M.,55.0,144.0,817.0,383.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.11,6.0,1.14,5.0,1.18,5.5,1.13,6.0,1.18,7.0,1.14,5.5
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Amritraj P.,Cipolla F.,308.0,147.0,142.0,377.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.15,1.57,2.25,1.78,2.14,1.57,2.38,1.78,2.45,1.65,2.18
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Smyczek T.,Querrey S.,120.0,21.0,481.0,1730.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,5.0,1.16,4.5,1.18,4.0,1.22,5.14,1.2,4.5,1.2,5.4,1.22,4.74,1.18
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Karlovic I.,Roger-Vasselin E.,167.0,71.0,310.0,708.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,2.75,1.4,2.84,1.48,2.88,1.4,3.0,1.5,2.79,1.42
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Hernych J.,Pavic A.,184.0,519.0,262.0,59.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.18,4.5,1.22,4.0,1.17,5.81,1.29,3.5,1.29,5.81,1.19,4.56
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Hewitt L.,Ebden M.,64.0,114.0,755.0,508.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.3,1.3,3.4,1.3,3.81,1.29,3.5,1.33,4.1,1.29,3.51
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Ram R.,Bossel A.,86.0,402.0,615.0,94.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.33,3.58,1.5,2.63,1.5,3.58,1.35,3.11
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Russell M.,Marchenko I.,95.0,118.0,577.0,485.0,6.0,1.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.65,2.15,1.67,2.1,1.86,2.03,1.73,2.1,1.91,2.16,1.75,2.03
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Kuznetsov Al.,De Schepper K.,163.0,68.0,320.0,737.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.8,1.4,2.75,1.4,2.67,1.53,2.75,1.44,2.95,1.53,2.68,1.45
39,Newport,Hall of Fame Championships,2013-07-09,ATP250,Outdoor,Grass,1st Round,3,Mahut N.,Williams R.,127.0,129.0,460.0,454.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.22,4.0,1.22,4.0,1.18,5.47,1.22,4.0,1.25,5.47,1.19,4.57
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Sijsling I.,Sugita Y.,55.0,148.0,817.0,374.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,4.5,1.2,4.33,1.16,6.16,1.2,4.5,1.22,6.16,1.17,4.84
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Karlovic I.,Pospisil V.,167.0,93.0,310.0,581.0,6.0,4.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,1.95,1.8,1.83,1.83,2.18,1.77,2.1,1.73,2.18,1.87,2.0,1.77
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Hernych J.,Sock J.,184.0,84.0,262.0,628.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.44,1.63,2.2,1.67,2.45,1.77,2.21,1.64
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Russell M.,Kuznetsov Al.,95.0,163.0,577.0,320.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.77,2.18,1.57,2.38,1.77,2.38,1.65,2.2
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Przysiezny M.,Ram R.,113.0,86.0,510.0,615.0,2.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.35,1.55,2.25,1.57,2.62,1.56,2.38,1.57,2.63,1.63,2.39,1.55
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Hewitt L.,Amritraj P.,64.0,308.0,755.0,142.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.11,6.0,1.12,5.5,1.1,8.7,1.13,6.0,1.14,8.7,1.11,6.48
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Isner J.,Mannarino A.,19.0,75.0,1770.0,683.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.3,1.3,3.4,1.28,4.14,1.33,3.25,1.36,4.14,1.29,3.51
39,Newport,Hall of Fame Championships,2013-07-10,ATP250,Outdoor,Grass,2nd Round,3,Mahut N.,Smyczek T.,127.0,120.0,460.0,481.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.34,3.56,1.33,3.25,1.34,3.75,1.31,3.39
39,Newport,Hall of Fame Championships,2013-07-11,ATP250,Outdoor,Grass,Quarterfinals,3,Russell M.,Sijsling I.,95.0,55.0,577.0,817.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,3.4,1.3,3,1.35,3.25,1.33,3.67,1.34,3.25,1.33,3.75,1.38,3.27,1.33
39,Newport,Hall of Fame Championships,2013-07-11,ATP250,Outdoor,Grass,Quarterfinals,3,Mahut N.,Przysiezny M.,127.0,113.0,460.0,510.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.17,4.65,1.14,5.0,1.18,5.8,1.2,4.5,1.2,5.8,1.17,4.93
39,Newport,Hall of Fame Championships,2013-07-12,ATP250,Outdoor,Grass,Quarterfinals,3,Isner J.,Karlovic I.,19.0,167.0,1770.0,310.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.27,4.26,1.25,3.75,1.29,4.4,1.25,3.86
39,Newport,Hall of Fame Championships,2013-07-12,ATP250,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Hernych J.,64.0,184.0,755.0,262.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.12,6.0,1.15,5.0,1.14,5.0,1.18,5.92,1.14,5.5,1.18,6.0,1.15,5.34
39,Newport,Hall of Fame Championships,2013-07-14,ATP250,Outdoor,Grass,Semifinals,3,Hewitt L.,Isner J.,64.0,19.0,755.0,1770.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.61,2.25,1.6,2.2,1.62,2.18,1.78,2.25,1.62,2.38,1.78,2.2,1.65
39,Newport,Hall of Fame Championships,2013-07-14,ATP250,Outdoor,Grass,Semifinals,3,Mahut N.,Russell M.,127.0,95.0,460.0,577.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.22,4.0,1.25,3.75,1.27,4.3,1.25,3.75,1.3,5.1,1.25,3.88
39,Newport,Hall of Fame Championships,2013-07-14,ATP250,Outdoor,Grass,The Final,3,Mahut N.,Hewitt L.,127.0,64.0,460.0,755.0,5.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.85,1.9,1.8,1.91,1.92,2.01,1.91,1.91,1.95,2.06,1.85,1.92
40,Stuttgart,Mercedes Cup,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Berrer M.,Gimeno-Traver D.,153.0,57.0,356.0,802.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.25,1.33,3,1.35,3.0,1.36,3.4,1.36,3.0,1.36,3.8,1.42,3.07,1.36
40,Stuttgart,Mercedes Cup,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Bautista R.,Kamke T.,58.0,78.0,798.0,666.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.8,1.95,1.83,1.83,1.9,1.99,1.8,2.0,1.9,2.2,1.77,2.0
40,Stuttgart,Mercedes Cup,2013-07-08,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Montanes A.,38.0,50.0,1055.0,862.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,1.95,1.91,1.8,1.81,2.1,1.83,1.91,1.91,2.2,1.78,1.98
40,Stuttgart,Mercedes Cup,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Davydenko N.,Munoz-De La Nava D.,43.0,149.0,940.0,373.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.36,3.42,1.36,3.0,1.4,3.45,1.36,3.07
40,Stuttgart,Mercedes Cup,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Tursunov D.,51.0,67.0,857.0,739.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,2.75,1.5,2.5,1.44,2.62,1.49,2.8,1.5,2.63,1.52,2.8,1.48,2.59
40,Stuttgart,Mercedes Cup,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Rosol L.,56.0,40.0,805.0,1011.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.15,1.65,2.2,1.62,2.22,1.73,2.2,1.67,2.25,1.76,2.18,1.66
40,Stuttgart,Mercedes Cup,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Monfils G.,Mathieu P.H.,60.0,79.0,775.0,651.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.28,4.06,1.25,3.75,1.3,4.2,1.25,3.8
40,Stuttgart,Mercedes Cup,2013-07-09,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Andujar P.,81.0,49.0,646.0,870.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.62,1.44,2.76,1.5,2.63,1.5,2.76,1.57,2.56,1.49
